idhod,hodnota,vuk,vuk_text,stapro_kod,vuzemi_cis,vuzemi_kod,rok,casref_od,casref_do,vuzemi_txt
967488861,3,DEM0007,Živě narození,4355,43,550388,2021,2021-01-01,2021-12-31,Martínkov
967485430,3,DEM0007,Živě narození,4355,43,537209,2021,2021-01-01,2021-12-31,Žernovice
967486699,8,DEM0007,Živě narození,4355,43,541648,2021,2021-01-01,2021-12-31,Branky
967491994,0,DEM0007,Živě narození,4355,43,563196,2021,2021-01-01,2021-12-31,Radimovice u Tábora
967489297,5,DEM0007,Živě narození,4355,43,552232,2021,2021-01-01,2021-12-31,Loučany
967489305,3,DEM0007,Živě narození,4355,43,552259,2021,2021-01-01,2021-12-31,Olbramice
967489330,2,DEM0007,Živě narození,4355,43,552313,2021,2021-01-01,2021-12-31,Domašov u Šternberka
967490318,10,DEM0007,Živě narození,4355,43,556378,2021,2021-01-01,2021-12-31,Chudenice
967491581,1,DEM0007,Živě narození,4355,43,562041,2021,2021-01-01,2021-12-31,Lesná
967493966,6,DEM0007,Živě narození,4355,43,569984,2021,2021-01-01,2021-12-31,Dolní Přím
967493982,8,DEM0007,Živě narození,4355,43,570044,2021,2021-01-01,2021-12-31,Hořiněves
967494950,8,DEM0007,Živě narození,4355,43,573205,2021,2021-01-01,2021-12-31,Mladějov
967496359,102,DEM0007,Živě narození,4355,43,578347,2021,2021-01-01,2021-12-31,Litomyšl
967496402,11,DEM0007,Živě narození,4355,43,578487,2021,2021-01-01,2021-12-31,Opatov
967493499,1,DEM0007,Živě narození,4355,43,568520,2021,2021-01-01,2021-12-31,Číhošť
967493511,5,DEM0007,Živě narození,4355,43,568571,2021,2021-01-01,2021-12-31,Heřmánky
967493534,13,DEM0007,Živě narození,4355,43,568651,2021,2021-01-01,2021-12-31,Habry
967494506,4,DEM0007,Živě narození,4355,43,571717,2021,2021-01-01,2021-12-31,Kšely
967494525,10,DEM0007,Živě narození,4355,43,571768,2021,2021-01-01,2021-12-31,Lukavice
967425942,0,DEM0007,Živě narození,4355,43,554081,2021,2021-01-01,2021-12-31,Pasečnice
967426941,3,DEM0007,Živě narození,4355,43,559768,2021,2021-01-01,2021-12-31,Cekov
967424230,2,DEM0007,Živě narození,4355,43,548383,2021,2021-01-01,2021-12-31,Mladé Bříště
967424244,1,DEM0007,Živě narození,4355,43,548413,2021,2021-01-01,2021-12-31,Jilem
967425538,2,DEM0007,Živě narození,4355,43,552879,2021,2021-01-01,2021-12-31,Uhřičice
967426485,5,DEM0007,Živě narození,4355,43,557161,2021,2021-01-01,2021-12-31,Svéradice
967426505,2,DEM0007,Živě narození,4355,43,557218,2021,2021-01-01,2021-12-31,Kobylá nad Vidnavkou
967426803,1,DEM0007,Živě narození,4355,43,559091,2021,2021-01-01,2021-12-31,Krsy
967427784,31,DEM0007,Živě narození,4355,43,562611,2021,2021-01-01,2021-12-31,Krásná Lípa
967427794,5,DEM0007,Živě narození,4355,43,562645,2021,2021-01-01,2021-12-31,Kytlice
967427826,2,DEM0007,Živě narození,4355,43,562742,2021,2021-01-01,2021-12-31,Bořetín
967427837,3,DEM0007,Živě narození,4355,43,562785,2021,2021-01-01,2021-12-31,Horní Němčice
967430200,11,DEM0007,Živě narození,4355,43,570834,2021,2021-01-01,2021-12-31,Skřivany
967430209,2,DEM0007,Živě narození,4355,43,570851,2021,2021-01-01,2021-12-31,Sloupno
967428465,6,DEM0007,Živě narození,4355,43,564818,2021,2021-01-01,2021-12-31,Dušníky
967428481,14,DEM0007,Živě narození,4355,43,564851,2021,2021-01-01,2021-12-31,Horní Beřkovice
967434980,1,DEM0007,Živě narození,4355,43,588016,2021,2021-01-01,2021-12-31,Cikháj
967432318,13,DEM0007,Živě narození,4355,43,578355,2021,2021-01-01,2021-12-31,Lubná
967432324,1,DEM0007,Živě narození,4355,43,578371,2021,2021-01-01,2021-12-31,Malíkov
967432328,15,DEM0007,Živě narození,4355,43,578380,2021,2021-01-01,2021-12-31,Městečko Trnávka
967433305,20,DEM0007,Živě narození,4355,43,582018,2021,2021-01-01,2021-12-31,Lysice
967433310,6,DEM0007,Živě narození,4355,43,582042,2021,2021-01-01,2021-12-31,Malá Roudka
967433319,7,DEM0007,Živě narození,4355,43,582085,2021,2021-01-01,2021-12-31,Němčice
967434557,4,DEM0007,Živě narození,4355,43,586595,2021,2021-01-01,2021-12-31,Strážovice
967434565,7,DEM0007,Živě narození,4355,43,586617,2021,2021-01-01,2021-12-31,Suchov
967435542,6,DEM0007,Živě narození,4355,43,590215,2021,2021-01-01,2021-12-31,Výšovice
967432867,3,DEM0007,Živě narození,4355,43,580341,2021,2021-01-01,2021-12-31,Hrušová
967432873,83,DEM0007,Živě narození,4355,43,580350,2021,2021-01-01,2021-12-31,Choceň
967439285,26,DEM0007,Živě narození,4355,43,500852,2021,2021-01-01,2021-12-31,Bohuňovice
967439292,6,DEM0007,Živě narození,4355,43,500879,2021,2021-01-01,2021-12-31,Bystročice
967439313,39,DEM0007,Živě narození,4355,43,502146,2021,2021-01-01,2021-12-31,Hlubočky
967436470,327,DEM0007,Živě narození,4355,43,593711,2021,2021-01-01,2021-12-31,Znojmo
967436484,1,DEM0007,Živě narození,4355,43,593753,2021,2021-01-01,2021-12-31,Bítov
967436492,16,DEM0007,Živě narození,4355,43,593770,2021,2021-01-01,2021-12-31,Blížkovice
967437467,3,DEM0007,Živě narození,4355,43,597139,2021,2021-01-01,2021-12-31,Znětínek
967438749,791,DEM0007,Živě narození,4355,65,4203,2021,2021-01-01,2021-12-31,Chomutov
967438769,675,DEM0007,Živě narození,4355,65,4209,2021,2021-01-01,2021-12-31,Most
967438795,178,DEM0007,Živě narození,4355,65,4215,2021,2021-01-01,2021-12-31,Varnsdorf
967440017,12,DEM0007,Živě narození,4355,43,515191,2021,2021-01-01,2021-12-31,Lobodice
967437040,10,DEM0007,Živě narození,4355,43,595594,2021,2021-01-01,2021-12-31,Herálec
967441347,16,DEM0007,Živě narození,4355,43,533122,2021,2021-01-01,2021-12-31,Zvoleněves
967441363,5,DEM0007,Živě narození,4355,43,533173,2021,2021-01-01,2021-12-31,Barchovice
967441399,1,DEM0007,Živě narození,4355,43,533297,2021,2021-01-01,2021-12-31,Dolní Chvatliny
967443605,1,DEM0007,Živě narození,4355,43,540412,2021,2021-01-01,2021-12-31,Předenice
967443629,19,DEM0007,Živě narození,4355,43,540480,2021,2021-01-01,2021-12-31,Moravičany
967440903,7,DEM0007,Živě narození,4355,43,531740,2021,2021-01-01,2021-12-31,Skuhrov
967440913,0,DEM0007,Živě narození,4355,43,531774,2021,2021-01-01,2021-12-31,Kadlín
967440931,7,DEM0007,Živě narození,4355,43,531812,2021,2021-01-01,2021-12-31,Svinaře
967447396,4,DEM0007,Živě narození,4355,43,554677,2021,2021-01-01,2021-12-31,Mnichov
967444265,6,DEM0007,Živě narození,4355,43,542547,2021,2021-01-01,2021-12-31,Blšany u Loun
967444271,2,DEM0007,Živě narození,4355,43,542563,2021,2021-01-01,2021-12-31,Velká Buková
967444293,13,DEM0007,Živě narození,4355,43,542628,2021,2021-01-01,2021-12-31,Černčice
967445565,6,DEM0007,Živě narození,4355,43,548642,2021,2021-01-01,2021-12-31,Hřibiny-Ledská
967445596,2,DEM0007,Živě narození,4355,43,548731,2021,2021-01-01,2021-12-31,Salačova Lhota
967446587,2,DEM0007,Živě narození,4355,43,552143,2021,2021-01-01,2021-12-31,Budislav
967446594,9,DEM0007,Živě narození,4355,43,552151,2021,2021-01-01,2021-12-31,Skrbeň
967448256,15,DEM0007,Živě narození,4355,43,559776,2021,2021-01-01,2021-12-31,Dobřív
967448264,14,DEM0007,Živě narození,4355,43,559814,2021,2021-01-01,2021-12-31,Holoubkov
967448269,29,DEM0007,Živě narození,4355,43,559822,2021,2021-01-01,2021-12-31,Hrádek
967448287,0,DEM0007,Živě narození,4355,43,559946,2021,2021-01-01,2021-12-31,Lhotka u Radnic
967445115,5,DEM0007,Živě narození,4355,43,546917,2021,2021-01-01,2021-12-31,Písečné
967446139,31,DEM0007,Živě narození,4355,43,550442,2021,2021-01-01,2021-12-31,Netolice
967446151,2,DEM0007,Živě narození,4355,43,550477,2021,2021-01-01,2021-12-31,Chotěbudice
967450396,6,DEM0007,Živě narození,4355,43,566586,2021,2021-01-01,2021-12-31,Počedělice
967450408,2,DEM0007,Živě narození,4355,43,566632,2021,2021-01-01,2021-12-31,Černíkovice
967451668,5,DEM0007,Živě narození,4355,43,571083,2021,2021-01-01,2021-12-31,Vinary
967448708,4,DEM0007,Živě narození,4355,43,561398,2021,2021-01-01,2021-12-31,Bezděz
967450021,5,DEM0007,Živě narození,4355,43,565458,2021,2021-01-01,2021-12-31,Prackovice nad Labem
967452352,6,DEM0007,Živě narození,4355,43,573191,2021,2021-01-01,2021-12-31,Sadová
967452357,7,DEM0007,Živě narození,4355,43,573213,2021,2021-01-01,2021-12-31,Mlázovice
967454626,1,DEM0007,Živě narození,4355,43,582077,2021,2021-01-01,2021-12-31,Milonice
967454657,2,DEM0007,Živě narození,4355,43,582191,2021,2021-01-01,2021-12-31,Pamětice
967454663,3,DEM0007,Živě narození,4355,43,582221,2021,2021-01-01,2021-12-31,Prostřední Poříčí
967456149,3,DEM0007,Živě narození,4355,43,587583,2021,2021-01-01,2021-12-31,Nevcehle
967452916,9,DEM0007,Živě narození,4355,43,575119,2021,2021-01-01,2021-12-31,Jaroslav
967454174,25,DEM0007,Živě narození,4355,43,580325,2021,2021-01-01,2021-12-31,Sloupnice
967454193,3,DEM0007,Živě narození,4355,43,580392,2021,2021-01-01,2021-12-31,Jamné nad Orlicí
967454231,88,DEM0007,Živě narození,4355,43,580511,2021,2021-01-01,2021-12-31,Lanškroun
967458431,5,DEM0007,Živě narození,4355,43,595730,2021,2021-01-01,2021-12-31,Jabloňov
967458438,4,DEM0007,Živě narození,4355,43,595748,2021,2021-01-01,2021-12-31,Javorek
967458451,0,DEM0007,Živě narození,4355,43,595802,2021,2021-01-01,2021-12-31,Jívoví
967458458,4,DEM0007,Živě narození,4355,43,595837,2021,2021-01-01,2021-12-31,Kaly
967459421,50,DEM0007,Živě narození,4355,43,599352,2021,2021-01-01,2021-12-31,Fulnek
967456780,16,DEM0007,Živě narození,4355,43,589845,2021,2021-01-01,2021-12-31,Otaslavice
967458063,0,DEM0007,Živě narození,4355,43,594512,2021,2021-01-01,2021-12-31,Našiměřice
967458978,74,DEM0007,Živě narození,4355,43,597783,2021,2021-01-01,2021-12-31,Rýmařov
967460293,186,DEM0007,Živě narození,4355,65,5303,2021,2021-01-01,2021-12-31,Holice
967460313,1384,DEM0007,Živě narození,4355,65,5309,2021,2021-01-01,2021-12-31,Pardubice
967462698,143,DEM0007,Živě narození,4355,43,533203,2021,2021-01-01,2021-12-31,Králův Dvůr
967462711,23,DEM0007,Živě narození,4355,43,533246,2021,2021-01-01,2021-12-31,Cerhenice
967463764,0,DEM0007,Živě narození,4355,43,536474,2021,2021-01-01,2021-12-31,Němčice
967463777,1,DEM0007,Živě narození,4355,43,536512,2021,2021-01-01,2021-12-31,Truskovice
967463783,1,DEM0007,Živě narození,4355,43,536539,2021,2021-01-01,2021-12-31,Milejovice
967460933,6,DEM0007,Živě narození,4355,43,507717,2021,2021-01-01,2021-12-31,Peč
967460964,5,DEM0007,Živě narození,4355,43,508373,2021,2021-01-01,2021-12-31,Mokré Lazce
967462245,6,DEM0007,Živě narození,4355,43,531715,2021,2021-01-01,2021-12-31,Rpety
967462264,5,DEM0007,Živě narození,4355,43,531766,2021,2021-01-01,2021-12-31,Stašov
967463240,4,DEM0007,Živě narození,4355,43,534919,2021,2021-01-01,2021-12-31,Netřebice
967463254,12,DEM0007,Živě narození,4355,43,534978,2021,2021-01-01,2021-12-31,Ledčice
967467526,1,DEM0007,Živě narození,4355,43,550591,2021,2021-01-01,2021-12-31,Jiratice
967467539,1,DEM0007,Živě narození,4355,43,550639,2021,2021-01-01,2021-12-31,Hroznatín
967467541,85,DEM0007,Živě narození,4355,43,550647,2021,2021-01-01,2021-12-31,Vimperk
967464532,36,DEM0007,Živě narození,4355,43,539058,2021,2021-01-01,2021-12-31,Zdiby
967464847,30,DEM0007,Živě narození,4355,43,540196,2021,2021-01-01,2021-12-31,Loštice
967465836,0,DEM0007,Živě narození,4355,43,544710,2021,2021-01-01,2021-12-31,Vincencov
967465854,57,DEM0007,Živě narození,4355,43,544779,2021,2021-01-01,2021-12-31,Lišov
967467065,2,DEM0007,Živě narození,4355,43,549096,2021,2021-01-01,2021-12-31,Staré Místo
967467086,10,DEM0007,Živě narození,4355,43,549142,2021,2021-01-01,2021-12-31,Vyskytná
967468409,5,DEM0007,Živě narození,4355,43,553646,2021,2021-01-01,2021-12-31,Dolánky nad Ohří
967465377,10,DEM0007,Živě narození,4355,43,541893,2021,2021-01-01,2021-12-31,Kolešovice
967471861,197,DEM0007,Živě narození,4355,43,567256,2021,2021-01-01,2021-12-31,Litvínov
967471883,6,DEM0007,Živě narození,4355,43,567329,2021,2021-01-01,2021-12-31,Nová Ves v Horách
967468740,5,DEM0007,Živě narození,4355,43,554898,2021,2021-01-01,2021-12-31,Rostěnice-Zvonovice
967468745,24,DEM0007,Živě narození,4355,43,554901,2021,2021-01-01,2021-12-31,Křelov-Břuchotín
967471335,1,DEM0007,Živě narození,4355,43,565474,2021,2021-01-01,2021-12-31,Přestavlky
967471347,9,DEM0007,Živě narození,4355,43,565521,2021,2021-01-01,2021-12-31,Radovesice
967471382,2,DEM0007,Živě narození,4355,43,565601,2021,2021-01-01,2021-12-31,Slatina
967473915,0,DEM0007,Živě narození,4355,43,574309,2021,2021-01-01,2021-12-31,Bezděčí u Trnávky
967473926,42,DEM0007,Živě narození,4355,43,574341,2021,2021-01-01,2021-12-31,Police nad Metují
967474847,1,DEM0007,Živě narození,4355,43,578177,2021,2021-01-01,2021-12-31,Kovčín
967474853,37,DEM0007,Živě narození,4355,43,578193,2021,2021-01-01,2021-12-31,Jevíčko
967474854,3,DEM0007,Živě narození,4355,43,578207,2021,2021-01-01,2021-12-31,Kamenec u Poličky
967476129,5,DEM0007,Živě narození,4355,43,583065,2021,2021-01-01,2021-12-31,Hradčany
967476146,121,DEM0007,Živě narození,4355,43,583120,2021,2021-01-01,2021-12-31,Ivančice
967476155,2,DEM0007,Živě narození,4355,43,583171,2021,2021-01-01,2021-12-31,Jinačovice
967476176,1,DEM0007,Živě narození,4355,43,583278,2021,2021-01-01,2021-12-31,Ledce
967473482,2,DEM0007,Živě narození,4355,43,572934,2021,2021-01-01,2021-12-31,Stéblová
967474465,3,DEM0007,Živě narození,4355,43,576620,2021,2021-01-01,2021-12-31,Pěčín
967474475,13,DEM0007,Živě narození,4355,43,576662,2021,2021-01-01,2021-12-31,Pohoří
967479893,3,DEM0007,Živě narození,4355,43,596493,2021,2021-01-01,2021-12-31,Prosetín
967479900,1,DEM0007,Živě narození,4355,43,596515,2021,2021-01-01,2021-12-31,Radenice
967476807,16,DEM0007,Živě narození,4355,43,585343,2021,2021-01-01,2021-12-31,Kašava
967476812,3,DEM0007,Živě narození,4355,43,585432,2021,2021-01-01,2021-12-31,Loučka
967476814,13,DEM0007,Živě narození,4355,43,585441,2021,2021-01-01,2021-12-31,Ludkovice
967476822,9,DEM0007,Živě narození,4355,43,585491,2021,2021-01-01,2021-12-31,Machová
967478079,11,DEM0007,Živě narození,4355,43,589870,2021,2021-01-01,2021-12-31,Pěnčín
967479078,12,DEM0007,Živě narození,4355,43,593621,2021,2021-01-01,2021-12-31,Švábenice
967479085,10,DEM0007,Živě narození,4355,43,593648,2021,2021-01-01,2021-12-31,Tučapy
967480242,2,DEM0007,Živě narození,4355,43,597775,2021,2021-01-01,2021-12-31,Rusín
967480247,3,DEM0007,Živě narození,4355,43,597791,2021,2021-01-01,2021-12-31,Ryžoviště
967480272,11,DEM0007,Živě narození,4355,43,597911,2021,2021-01-01,2021-12-31,Třemešná
967477641,0,DEM0007,Živě narození,4355,43,588083,2021,2021-01-01,2021-12-31,Vanov
967477648,11,DEM0007,Živě narození,4355,43,588113,2021,2021-01-01,2021-12-31,Velký Beranov
967477656,1,DEM0007,Živě narození,4355,43,588130,2021,2021-01-01,2021-12-31,Věžnice
967478622,20,DEM0007,Živě narození,4355,43,591998,2021,2021-01-01,2021-12-31,Želetava
967478645,11,DEM0007,Živě narození,4355,43,592072,2021,2021-01-01,2021-12-31,Břestek
967482874,4,DEM0007,Živě narození,4355,43,523453,2021,2021-01-01,2021-12-31,Žákovice
967482896,32,DEM0007,Živě narození,4355,43,525588,2021,2021-01-01,2021-12-31,Bludov
967484215,3,DEM0007,Živě narození,4355,43,533483,2021,2021-01-01,2021-12-31,Libodřice
967484218,4,DEM0007,Živě narození,4355,43,533491,2021,2021-01-01,2021-12-31,Černá Voda
967484222,2,DEM0007,Živě narození,4355,43,533505,2021,2021-01-01,2021-12-31,Lošany
967482508,13,DEM0007,Živě narození,4355,43,512745,2021,2021-01-01,2021-12-31,Těškovice
967482539,1,DEM0007,Živě narození,4355,43,512991,2021,2021-01-01,2021-12-31,Drnek
967488547,3,DEM0007,Živě narození,4355,43,549428,2021,2021-01-01,2021-12-31,Hrejkovice
967486439,35,DEM0007,Živě narození,4355,43,540773,2021,2021-01-01,2021-12-31,Postřelmov
967486468,7,DEM0007,Živě narození,4355,43,540871,2021,2021-01-01,2021-12-31,Rohle
967487730,3,DEM0007,Živě narození,4355,43,546453,2021,2021-01-01,2021-12-31,Kámen
967487735,0,DEM0007,Živě narození,4355,43,546470,2021,2021-01-01,2021-12-31,Litíč
967492053,2,DEM0007,Živě narození,4355,43,563366,2021,2021-01-01,2021-12-31,Bečice
967489016,3,DEM0007,Živě narození,4355,43,551139,2021,2021-01-01,2021-12-31,Chelčice
967489050,4,DEM0007,Živě narození,4355,43,551414,2021,2021-01-01,2021-12-31,Miloňovice
967489053,2,DEM0007,Živě narození,4355,43,551457,2021,2021-01-01,2021-12-31,Studeněves
967490346,1,DEM0007,Živě narození,4355,43,556726,2021,2021-01-01,2021-12-31,Mokrosuky
967490355,0,DEM0007,Živě narození,4355,43,556815,2021,2021-01-01,2021-12-31,Nezdice na Šumavě
967490371,11,DEM0007,Živě narození,4355,43,556882,2021,2021-01-01,2021-12-31,Rabštejnská Lhota
967491283,58,DEM0007,Živě narození,4355,43,561134,2021,2021-01-01,2021-12-31,Planá
967491291,20,DEM0007,Živě narození,4355,43,561151,2021,2021-01-01,2021-12-31,Přimda
967491600,0,DEM0007,Živě narození,4355,43,562084,2021,2021-01-01,2021-12-31,Jickovice
967492596,38,DEM0007,Živě narození,4355,43,565164,2021,2021-01-01,2021-12-31,Libochovice
967495003,0,DEM0007,Živě narození,4355,43,573426,2021,2021-01-01,2021-12-31,Anenská Studánka
967495005,12,DEM0007,Živě narození,4355,43,573434,2021,2021-01-01,2021-12-31,Lhota
967495007,2,DEM0007,Živě narození,4355,43,573442,2021,2021-01-01,2021-12-31,Samšina
967496063,76,DEM0007,Živě narození,4355,43,577308,2021,2021-01-01,2021-12-31,Lomnice nad Popelkou
967493229,4,DEM0007,Živě narození,4355,43,567345,2021,2021-01-01,2021-12-31,Patokryje
967493264,14,DEM0007,Živě narození,4355,43,567523,2021,2021-01-01,2021-12-31,Háj u Duchcova
967493266,12,DEM0007,Živě narození,4355,43,567531,2021,2021-01-01,2021-12-31,Hostomice
967493279,3,DEM0007,Živě narození,4355,43,567604,2021,2021-01-01,2021-12-31,Kladruby
967494558,1,DEM0007,Živě narození,4355,43,571881,2021,2021-01-01,2021-12-31,Strážiště
967495556,6,DEM0007,Živě narození,4355,43,575330,2021,2021-01-01,2021-12-31,Litošice
967426974,2,DEM0007,Živě narození,4355,43,559920,2021,2021-01-01,2021-12-31,Kladruby
967426980,1,DEM0007,Živě narození,4355,43,559962,2021,2021-01-01,2021-12-31,Líšná
967426983,18,DEM0007,Živě narození,4355,43,559997,2021,2021-01-01,2021-12-31,Mirošov
967426988,4,DEM0007,Živě narození,4355,43,560006,2021,2021-01-01,2021-12-31,Mlečice
967423966,2,DEM0007,Živě narození,4355,43,547476,2021,2021-01-01,2021-12-31,Paseky nad Jizerou
967425255,73,DEM0007,Živě narození,4355,43,551953,2021,2021-01-01,2021-12-31,Vodňany
967425304,6,DEM0007,Živě narození,4355,43,552089,2021,2021-01-01,2021-12-31,Tovéř
967425310,23,DEM0007,Živě narození,4355,43,552119,2021,2021-01-01,2021-12-31,Věrovany
967425311,1,DEM0007,Živě narození,4355,43,552127,2021,2021-01-01,2021-12-31,Bradáčov
967426537,2,DEM0007,Živě narození,4355,43,557544,2021,2021-01-01,2021-12-31,Žichovice
967427525,2,DEM0007,Živě narození,4355,43,561851,2021,2021-01-01,2021-12-31,Noviny pod Ralskem
967427546,2,DEM0007,Živě narození,4355,43,561908,2021,2021-01-01,2021-12-31,Žirov
967431284,67,DEM0007,Živě narození,4355,43,574082,2021,2021-01-01,2021-12-31,Hronov
967431289,2,DEM0007,Živě narození,4355,43,574104,2021,2021-01-01,2021-12-31,Ostrov
967428166,2,DEM0007,Živě narození,4355,43,563897,2021,2021-01-01,2021-12-31,Žíšov
967428179,0,DEM0007,Živě narození,4355,43,563927,2021,2021-01-01,2021-12-31,Zadní Střítež
967428193,25,DEM0007,Živě narození,4355,43,563960,2021,2021-01-01,2021-12-31,Český Dub
967428196,2,DEM0007,Živě narození,4355,43,563978,2021,2021-01-01,2021-12-31,Kubova Huť
967429471,0,DEM0007,Živě narození,4355,43,568465,2021,2021-01-01,2021-12-31,Borek
967429483,16,DEM0007,Živě narození,4355,43,568503,2021,2021-01-01,2021-12-31,Česká Bělá
967429509,4,DEM0007,Živě narození,4355,43,568589,2021,2021-01-01,2021-12-31,Mankovice
967431828,4,DEM0007,Živě narození,4355,43,576492,2021,2021-01-01,2021-12-31,Lukavice
967435993,23,DEM0007,Živě narození,4355,43,592081,2021,2021-01-01,2021-12-31,Březolupy
967436000,23,DEM0007,Živě narození,4355,43,592102,2021,2021-01-01,2021-12-31,Buchlovice
967436007,9,DEM0007,Živě narození,4355,43,592137,2021,2021-01-01,2021-12-31,Částkov
967436033,24,DEM0007,Živě narození,4355,43,592226,2021,2021-01-01,2021-12-31,Jalubí
967436036,4,DEM0007,Živě narození,4355,43,592234,2021,2021-01-01,2021-12-31,Jankovice
967433047,1,DEM0007,Živě narození,4355,43,581011,2021,2021-01-01,2021-12-31,Sudslava
967433352,0,DEM0007,Živě narození,4355,43,582204,2021,2021-01-01,2021-12-31,Petrov
967434265,24,DEM0007,Živě narození,4355,43,585530,2021,2021-01-01,2021-12-31,Nedašov
967434294,6,DEM0007,Živě narození,4355,43,585769,2021,2021-01-01,2021-12-31,Slopné
967435562,0,DEM0007,Živě narození,4355,43,590304,2021,2021-01-01,2021-12-31,Benetice
967435581,10,DEM0007,Živě narození,4355,43,590401,2021,2021-01-01,2021-12-31,Budišov
967433885,7,DEM0007,Živě narození,4355,43,584061,2021,2021-01-01,2021-12-31,Unkovice
967433914,9,DEM0007,Živě narození,4355,43,584177,2021,2021-01-01,2021-12-31,Vysoké Popovice
967436201,15,DEM0007,Živě narození,4355,43,592862,2021,2021-01-01,2021-12-31,Zlechov
967437200,10,DEM0007,Živě narození,4355,43,596205,2021,2021-01-01,2021-12-31,Nížkov
967437209,14,DEM0007,Živě narození,4355,43,596256,2021,2021-01-01,2021-12-31,Nové Veselí
967437510,5,DEM0007,Živě narození,4355,43,597368,2021,2021-01-01,2021-12-31,Horní Město
967438513,316,DEM0007,Živě narození,4355,65,2108,2021,2021-01-01,2021-12-31,Hořovice
967439665,22,DEM0007,Živě narození,4355,43,510289,2021,2021-01-01,2021-12-31,Slavkov
967439687,49,DEM0007,Živě narození,4355,43,510483,2021,2021-01-01,2021-12-31,Štěpánkovice
967439700,24,DEM0007,Živě narození,4355,43,510891,2021,2021-01-01,2021-12-31,Velké Heraltice
967439703,27,DEM0007,Živě narození,4355,43,510939,2021,2021-01-01,2021-12-31,Velké Hoštice
967439713,4,DEM0007,Živě narození,4355,43,511081,2021,2021-01-01,2021-12-31,Sedlec
967437059,1,DEM0007,Živě narození,4355,43,595667,2021,2021-01-01,2021-12-31,Horní Loučky
967437061,4,DEM0007,Živě narození,4355,43,595675,2021,2021-01-01,2021-12-31,Horní Radslavice
967442349,1,DEM0007,Živě narození,4355,43,536245,2021,2021-01-01,2021-12-31,Srnín
967442352,1,DEM0007,Živě narození,4355,43,536253,2021,2021-01-01,2021-12-31,Bohdalovice
967443646,12,DEM0007,Živě narození,4355,43,540552,2021,2021-01-01,2021-12-31,Krásná Hora nad Vltavou
967443650,15,DEM0007,Živě narození,4355,43,540561,2021,2021-01-01,2021-12-31,Letkov
967440641,5,DEM0007,Živě narození,4355,43,530921,2021,2021-01-01,2021-12-31,Vranov
967440651,1,DEM0007,Živě narození,4355,43,530964,2021,2021-01-01,2021-12-31,Bludov
967441938,26,DEM0007,Živě narození,4355,43,534897,2021,2021-01-01,2021-12-31,Kly
967441964,5,DEM0007,Živě narození,4355,43,534986,2021,2021-01-01,2021-12-31,Lhota
967441966,3,DEM0007,Živě narození,4355,43,534994,2021,2021-01-01,2021-12-31,Choťovice
967441977,18,DEM0007,Živě narození,4355,43,535028,2021,2021-01-01,2021-12-31,Lužec nad Vltavou
967442895,6,DEM0007,Živě narození,4355,43,537926,2021,2021-01-01,2021-12-31,Jenišov
967444306,13,DEM0007,Živě narození,4355,43,542725,2021,2021-01-01,2021-12-31,Horní Lideč
967445290,3,DEM0007,Živě narození,4355,43,547751,2021,2021-01-01,2021-12-31,Bukovice
967445322,2,DEM0007,Živě narození,4355,43,547875,2021,2021-01-01,2021-12-31,Lipovec
967447944,2,DEM0007,Živě narození,4355,43,558176,2021,2021-01-01,2021-12-31,Nové Mitrovice
967444839,9,DEM0007,Živě narození,4355,43,545805,2021,2021-01-01,2021-12-31,Soběnov
967444886,10,DEM0007,Živě narození,4355,43,546011,2021,2021-01-01,2021-12-31,Jimlín
967447164,3,DEM0007,Živě narození,4355,43,553891,2021,2021-01-01,2021-12-31,Luženičky
967447179,0,DEM0007,Živě narození,4355,43,553930,2021,2021-01-01,2021-12-31,Mezholezy
967451359,7,DEM0007,Živě narození,4355,43,570036,2021,2021-01-01,2021-12-31,Větřkovice
967451387,0,DEM0007,Živě narození,4355,43,570117,2021,2021-01-01,2021-12-31,Šléglov
967451402,3,DEM0007,Živě narození,4355,43,570141,2021,2021-01-01,2021-12-31,Drozdov
967451413,2,DEM0007,Živě narození,4355,43,570176,2021,2021-01-01,2021-12-31,Kosice
967448761,0,DEM0007,Živě narození,4355,43,561550,2021,2021-01-01,2021-12-31,Kožlí
967450972,6,DEM0007,Živě narození,4355,43,568813,2021,2021-01-01,2021-12-31,Pražmo
967451020,7,DEM0007,Živě narození,4355,43,568961,2021,2021-01-01,2021-12-31,Vilémov
967453379,7,DEM0007,Živě narození,4355,43,577057,2021,2021-01-01,2021-12-31,Čistá u Horek
967455791,3,DEM0007,Živě narození,4355,43,586439,2021,2021-01-01,2021-12-31,Nechvalín
967455798,3,DEM0007,Živě narození,4355,43,586463,2021,2021-01-01,2021-12-31,Nový Poddvorov
967455816,40,DEM0007,Živě narození,4355,43,586510,2021,2021-01-01,2021-12-31,Ratíškovice
967452639,7,DEM0007,Živě narození,4355,43,574112,2021,2021-01-01,2021-12-31,Chvalkovice
967452932,8,DEM0007,Živě narození,4355,43,575178,2021,2021-01-01,2021-12-31,Kladruby nad Labem
967453928,6,DEM0007,Živě narození,4355,43,579211,2021,2021-01-01,2021-12-31,Hajnice
967455201,1,DEM0007,Živě narození,4355,43,584169,2021,2021-01-01,2021-12-31,Všechovice
967455207,1,DEM0007,Živě narození,4355,43,584193,2021,2021-01-01,2021-12-31,Zálesná Zhoř
